Spotify ID,Artist IDs,song,Album Name,artist,Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
0biCSADTAblvLTLtJz4pXO,"6Mv8GjQa7LKUGCAqa9qqdb,4YRxDV8wJFPHPTeXepOstw,2Yf4MRVpt0rcAd5y5h5ph1,5kPOMQZvgkAEnRZqwn9SYQ",Nashe Si Chadh Gayi,Befikre,"Vishal-Shekhar,Arijit Singh,Caralisa Monteiro,Jaideep Sahni",01-12-2016,237875,75,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T11:55:52Z,"filmi,modern bollywood",0.799,0.784,4,-5.207,0,0.0519,0.11,0.00000284,0.227,0.26,96.953,4
45P9g6kUb7itdonjjGjDdS,"5Yz2RjLWPx1PcIRoiot9Sc,4aKee88VYIQpk7cOJGVwmO",Lamberghini,Lamberghini - Single,"The Doorbeen,Ragini",26-02-2018,216999,52,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T11:56:39Z,desi pop,0.953,0.584,11,-7.57,1,0.0518,0.543,0,0.0786,0.861,104.007,4
3jtKSUiVDowKNBqVQbWaig,"7HCqGPJcQTyGJ2yqntbuyr,3nQ125TJobosBH446Dsvvv,2fMqTqiTxUDlmcOEPaQSsx",Iktara,Wake Up Sid (Original Motion Picture Soundtrack),"Amit Trivedi,Kavita Seth,Amitabh Bhattacharya",21-08-2009,253773,57,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T11:56:57Z,"filmi,modern bollywood,hindi indie,sufi",0.616,0.525,7,-7.065,1,0.0258,0.401,0.000484,0.309,0.427,79.976,4
5ZhKD46Q7mhsl0awl7ZMJc,2oSONSC9zQ4UonDKnLqksx,Jeena Jeena (From Badlapur),Jeena Jeena (From Badlapur),Atif Aslam,15-01-2015,228968,1,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:07:14Z,"classic pakistani pop,filmi,modern bollywood,sufi",0.677,0.318,5,-9.196,1,0.028,0.775,0,0.118,0.585,104.983,4
6bdpj89aYEBjhpsenXAsmO,"1mYsTxnqsietFxj1OgoGbG,4YRxDV8wJFPHPTeXepOstw",Enna Sona,OK Jaanu (Original Motion Picture Soundtrack),"A.R. Rahman,Arijit Singh",04-01-2017,213632,75,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:07:24Z,"filmi,modern bollywood",0.717,0.416,7,-9.875,0,0.0303,0.635,0.00000143,0.0976,0.381,100.026,4
1FRcg84SSGxJTsIR16z4AU,"0L5GV6LN8SWWUWIdBbTLTZ,2j9QVMZlqIj4Cb9UISBrXK,2DwWEmeVaWxwkjbnyPlNZT,1KIKn2xA1mgC7uJTcS1hEU",Kya Karoon? (From Wake Up Sid ),Best of SEL,"Shankar-Ehsaan-Loy,Clinton Cerejo,Dominique Cerejo,Loy Mendonsa",27-08-2010,236160,45,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:10:33Z,"filmi,modern bollywood",0.594,0.548,9,-7.588,0,0.0267,0.611,0.00146,0.117,0.374,98.014,4
39bHz64P8EIGXnoPfpYnUE,4W91bbPB2CTSsHwt7eqNl7,Guzarish (From Ghajini),Ar Rahman Musique,Javed Ali,12-03-2019,327029,50,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:13:36Z,"desi pop,filmi,modern bollywood",0.595,0.624,9,-10.943,0,0.0603,0.0925,0,0.114,0.647,170.001,4
6wXPV6dNRAhFavrRaCdMXT,"1mYsTxnqsietFxj1OgoGbG,4rD8zSLMVjpdgJyW14Lokh,0yRC5n90spXG0d3aiDQ0vB",Challa,Jab Tak Hai Jaan,"A.R. Rahman,Rabbi,Gulzar",09-10-2012,320417,66,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:13:42Z,"filmi,classic bollywood,modern bollywood",0.776,0.795,0,-5.454,1,0.0485,0.121,0,0.138,0.569,117.989,4
5XXJqs7f42R8PAY4Xcr0ax,"7HCqGPJcQTyGJ2yqntbuyr,6uskWv5K2FA0YOAYr7JOUz,3GBSge8pq7mpezUQl0GAOA",Pareshaan,Ishaqzaade,"Amit Trivedi,Shalmali Kholgade,Kausar Munir",12-04-2012,292075,58,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:13:49Z,"filmi,modern bollywood",0.446,0.398,2,-11.353,0,0.0358,0.421,0.0000548,0.112,0.259,149.839,3
5u4q3iqZ9IMbXaR7bsGYbW,"1wRPtKGflJrBx9BmLsSwlU,4fEkbug6kZzzJ8eYX6Kbbp,7qATomOqJzoJiuEpAaxOXd,5pjGNJ7b8l4GFrsdCr8GpJ",Hai Junoon,New York,"Pritam,KK,Sandeep Shrivastava,Pankaj Awasthi",10-06-2009,331572,57,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:14:09Z,"filmi,indian instrumental,modern bollywood",0.739,0.664,2,-10.582,1,0.0338,0.539,0.00000114,0.0856,0.878,106.021,4
7KRrwpAnqi5gQWEc0DuODL,"0oOet2f43PA68X5RxKobEy,4YRxDV8wJFPHPTeXepOstw",Raabta (Kehte Hain Khuda Ne) [From Agent Vinod],Pritam's Musical Journey,"Shreya Ghoshal,Arijit Singh",19-03-2019,289196,24,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:14:25Z,"filmi,modern bollywood",0.69,0.428,4,-6.831,1,0.027,0.866,0,0.11,0.459,110.937,4
2tO0QPdCA0jgDBshTuYYkc,"5cB4d4jPYjMT326sjihQ4m,6WPmTGeeoymoVlXVtsCwz7",Woh Ladki Hai Kahan,Dil Chahta Hai,"Shaan,Kavita Krishnamurthy",22-06-2001,306133,67,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:16:17Z,"filmi,modern bollywood,classic bollywood",0.786,0.677,8,-8.624,1,0.183,0.172,0.000104,0.0446,0.858,94.985,4
20rwogC6aE369YsxFb5aRp,74OaRjmyh0XyRZsQQQ5l7c,Din Shagna Da,Phillauri,Jasleen Royal,06-03-2017,215304,61,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:17:51Z,"filmi,indian singer-songwriter,modern bollywood",0.583,0.452,11,-10.459,0,0.026,0.802,0.00632,0.143,0.327,79.999,4
7HqKQ28B7kaTY7pMyQ2OTy,"2kkQthS9OLpK4UqNWYqoVl,4YRxDV8wJFPHPTeXepOstw",Muskurane (From Citylights) - Romantic,Yours Truly Arijit,"Jeet Gannguli,Arijit Singh",09-12-2016,334331,34,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:18:23Z,"filmi,modern bollywood,west bengali pop",0.567,0.577,11,-6.197,0,0.0264,0.628,0,0.132,0.217,101.99,4
4GagsETs7qfR3cwQkRcXgb,"1wRPtKGflJrBx9BmLsSwlU,7HHLBC9hUb55SDUcBlM8FQ",Main Kya Karoon,Barfi! (Original Motion Picture Soundtrack),"Pritam,Nikhil Paul George",24-06-2012,270333,57,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:19:37Z,"filmi,indian instrumental,modern bollywood",0.784,0.454,9,-8.925,1,0.14,0.63,0.000502,0.102,0.668,91.013,4
2ILhVeTkbDAYEvesCCBsNo,"0L5GV6LN8SWWUWIdBbTLTZ,1dVygo6tRFXC8CSWURQJq2,3gBKY0y3dFFVRqicLnVZYz",Tumhi Dekho Naa,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),"Shankar-Ehsaan-Loy,Sonu Nigam,Alka Yagnik",08-06-2006,347453,61,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:19:47Z,"filmi,modern bollywood,hare krishna",0.525,0.448,2,-10.365,0,0.0391,0.572,0.0000151,0.107,0.356,81.131,4
4KCbZcshgibfJSCAkg87Lv,"6Mv8GjQa7LKUGCAqa9qqdb,3OLGltG8UPIea8sA4w0yg0,3GdSQUH1BRtl9UrrtuwJlP",Jag Ghoomeya,Sultan,"Vishal-Shekhar,Rahat Fateh Ali Khan,Irshad Kamil",31-05-2016,281991,67,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:20:13Z,"filmi,modern bollywood,classic pakistani pop,qawwali,sufi",0.484,0.565,11,-7.954,1,0.0347,0.479,0.00000213,0.105,0.607,82.653,4
3E424W0IJS3ypZ4YOxE0Jn,"281Vp9LDrWkHMHQzfQHWCt,0myVJmNOHZ7v7g8JVWGw8H",Kahin To,Jaane Tu... Ya Jaane Na,"Rashid Ali,Vasundhara Das",21-05-2008,303206,61,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:20:21Z,"filmi,modern bollywood",0.61,0.492,10,-7.55,1,0.0261,0.334,0.0000063,0.0979,0.165,90.984,4
4FeczSomVWVyU4FW7xDeAI,"1mYsTxnqsietFxj1OgoGbG,5UJ2sHO2ELrgW6aXeRLTQQ,3v8isPrc8btWVMF3bnOIcj,2gTPBFjo3M9rvMSZWTk9nT",Tere Bina,Guru (Original Motion Picture Soundtrack),"A.R. Rahman,Chinmayi,Murtuza Khan,Qadir Khan",11-09-2006,309640,71,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:20:39Z,"filmi,marathi pop",0.744,0.7,2,-7.663,1,0.0375,0.278,0.000155,0.068,0.867,144.033,4
0gRNu9dVzi5aC87AI1empZ,"554yyXUEFseU1dwvisHTik,5cB4d4jPYjMT326sjihQ4m",Jab Se Tere Naina,Saawariya (Original Motion Picture Soundtrack),"Monty Sharma,Shaan",14-09-2007,284573,71,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:20:55Z,"filmi,modern bollywood",0.599,0.653,0,-7.576,0,0.122,0.362,0,0.144,0.678,79.968,4
3nKEiJUeaWn8q2O9I1xwlB,"6ohaQzKaXrobAL8paLSaxq,1dVygo6tRFXC8CSWURQJq2,0oOet2f43PA68X5RxKobEy,1TbRSunWGZ46mqnapcWxrm",Shukran Allah,Kurbaan (Original Motion Picture Soundtrack),"Salim?Sulaiman,Sonu Nigam,Shreya Ghoshal,Salim Merchant",15-10-2009,290053,67,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:21:18Z,"filmi,indian folk,modern bollywood",0.432,0.695,1,-8.022,1,0.111,0.732,0.0014,0.274,0.513,116.153,3
1gwO79MdYdumgIjxq8eCxB,"6Mv8GjQa7LKUGCAqa9qqdb,0oOet2f43PA68X5RxKobEy,5bv6NvAYNuvd2Vq13nHdG3",Bahara,I Hate Luv Storys (Original Motion Picture Soundtrack),"Vishal-Shekhar,Shreya Ghoshal,Sona Mohapatra",25-05-2010,325706,67,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:21:29Z,"filmi,modern bollywood",0.595,0.739,5,-6.733,1,0.0359,0.0716,0.00000698,0.134,0.722,87.834,4
0VgggdMuIsDLjOlEFS6WQU,"39EjzNKNNzzSvtyHJHzFSV,6CXEwIaXYfVJ84biCxqc9k",Dooriyan Hain Zaroori,Break Ke Baad,"Monica Dogra,Vishal Dadlani",18-10-2010,249242,46,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:21:58Z,"filmi,modern bollywood",0.642,0.862,4,-5.289,1,0.0644,0.0346,0.0000027,0.537,0.566,125.053,4
5doYtCoJ8KpfkFczP3F2ad,"5GnnSrwNCGyfAU4zuIytiS,1wRPtKGflJrBx9BmLsSwlU",Dooriyan,Love Aaj Kal (Original Motion Picture Soundtrack),"Mohit Chauhan,Pritam",31-07-2009,337360,0,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:22:08Z,"filmi,modern bollywood,indian instrumental",0.52,0.716,7,-6.582,0,0.051,0.612,0,0.11,0.593,122.977,4
3xF15SqY32Mno3UUMBirhU,"6Mv8GjQa7LKUGCAqa9qqdb,5UJ2sHO2ELrgW6aXeRLTQQ,4xd7mLI7urqrxELaXhAvzw",Zehnaseeb,Hasee Toh Phasee (Original Motion Picture Soundtrack),"Vishal-Shekhar,Chinmayi,Shekhar Ravjiani",05-01-2014,217440,71,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:22:27Z,"filmi,modern bollywood,marathi pop",0.623,0.595,7,-6.342,1,0.0331,0.361,0.000136,0.353,0.418,78.029,4
3bZPdEskcnMdepwCaDSJRl,"6Mv8GjQa7LKUGCAqa9qqdb,5SuRAj1A9FEHj5NxS86YAm,3eDT9fwXKuHWFvgZaaYC5v",Bin Tere,I Hate Luv Storys (Original Motion Picture Soundtrack),"Vishal-Shekhar,Shafqat Amanat Ali,Sunidhi Chauhan",25-05-2010,330360,66,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:22:53Z,"filmi,modern bollywood,classic pakistani pop,sufi",0.585,0.698,9,-6.261,1,0.0392,0.42,0.00000359,0.363,0.621,139.831,4
0a4IoONosaWbLT4QfSvqij,"7HCqGPJcQTyGJ2yqntbuyr,19LIHDDSHBD5NyYHI3gpzB,39fT56OHEL2E98zDKrqBsC,2fMqTqiTxUDlmcOEPaQSsx",Gubbare,Ek Main Aur Ekk Tu,"Amit Trivedi,Shilpa Rao,Nikhil D'Souza,Amitabh Bhattacharya",29-12-2011,271654,40,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:23:18Z,"filmi,modern bollywood,desi pop,indian indie",0.785,0.367,6,-10.605,1,0.0391,0.403,0.0000448,0.0594,0.601,128,4
2p9P80g69GvL8fcIaBC7nu,0iqFHwswV50GDerCAjulem,Kinare,Queen,Mohan Kannan,04-02-2014,212167,47,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:23:32Z,modern bollywood,0.526,0.464,7,-7.767,1,0.0274,0.359,0.00167,0.117,0.165,141.934,4
4MnDLNhqL6HuSzFO4b4rvJ,"0L5GV6LN8SWWUWIdBbTLTZ,1SJOL9HJ08YOn92lFcYf8a",Aaj Kal Zindagi,Wake Up Sid (Original Motion Picture Soundtrack),"Shankar-Ehsaan-Loy,Shankar Mahadevan",21-08-2009,254506,52,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:23:42Z,"filmi,modern bollywood",0.639,0.617,4,-8.897,1,0.0329,0.21,0.00558,0.099,0.405,134.95,4
5FXMRdJjKq1BIX4e8Eg9mK,4fEkbug6kZzzJ8eYX6Kbbp,Ajab Si,Om Shanti Om,KK,18-09-2007,241668,72,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:23:50Z,"filmi,modern bollywood",0.697,0.438,8,-8.411,1,0.0289,0.397,0,0.293,0.58,117.954,4
0iXLwnLmLwn9y54JtBTNxY,"1dVygo6tRFXC8CSWURQJq2,0oOet2f43PA68X5RxKobEy",Main Agar Kahoon,Om Shanti Om,"Sonu Nigam,Shreya Ghoshal",18-09-2007,308158,69,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:23:54Z,"filmi,modern bollywood",0.533,0.436,5,-7.521,0,0.0276,0.234,0.00000317,0.46,0.371,146.868,3
7jpmNt5iCtSdXuT1xEGp8O,"5Y1AqsKrn4ZFw118BUwEfE,7ezZ4ix4QBrKkvxanGClFB",Patakha Guddi,Highway,"Sultana,Jyoti Nooran",22-01-2014,285185,62,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:24:05Z,modern bollywood,0.814,0.791,11,-5.057,1,0.0934,0.25,0,0.124,0.902,130.941,4
0rk2X5TAhraBC5aCIXK2Rq,"2gXOOKY8mmJG6iwHrTq9gp,0FJz7XR37hH69traaHLijA,4YRxDV8wJFPHPTeXepOstw,0oOet2f43PA68X5RxKobEy",Samjhawan,Samjhawan,"Jawad Ahmad,Shaarib Toshi,Arijit Singh,Shreya Ghoshal",19-06-2014,269184,71,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:24:29Z,"classic pakistani pop,modern bollywood,pakistani pop,filmi",0.651,0.482,4,-8.666,1,0.0281,0.293,0,0.0811,0.517,106.993,4
517bz7zkWELmyL4eZzJ5R9,0E02VcvA5p1ndkLdqWD5JB,Galliyan (From Ek Villain),Best Of Shraddha Kapoor,Ankit Tiwari,03-03-2017,340399,66,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:24:32Z,"filmi,modern bollywood",0.552,0.75,10,-5.215,0,0.039,0.445,0.0000737,0.291,0.4,89.999,4
44gvSP8Kpx6P7VSRHL9dN8,7qHsapL39aTQsPhixtzVvy,Pani Da Rang (Male),Putumayo Presents Indian Groove,Ayushmann Khurrana,06-10-2017,239333,0,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:24:36Z,"filmi,modern bollywood",0.672,0.67,4,-7.257,0,0.0315,0.172,0.000198,0.197,0.533,98.032,4
5MnAi6ZF7cE8pAz7wYr9Ta,"6Mv8GjQa7LKUGCAqa9qqdb,2oSONSC9zQ4UonDKnLqksx,3GdSQUH1BRtl9UrrtuwJlP",Dil Diyan Gallan,Tiger Zinda Hai,"Vishal-Shekhar,Atif Aslam,Irshad Kamil",12-12-2017,260536,73,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:24:39Z,"filmi,modern bollywood,classic pakistani pop,sufi",0.716,0.64,2,-8.726,1,0.025,0.565,0.00139,0.127,0.485,105.012,4
14eotumM24MhIgzidgN3Jx,"279ZItWl3nzCaO4SJJdzAN,5GnnSrwNCGyfAU4zuIytiS",Khaabon Ke Parinday,Zindagi Na Milegi Dobara,"Alyssa Mendonsa,Mohit Chauhan",06-06-2011,251704,64,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:25:08Z,"modern bollywood,filmi",0.517,0.565,9,-10.184,1,0.0441,0.721,0.00689,0.0997,0.69,169.952,4
60wChq5hXsfkmdlMEhCZYI,"6Mv8GjQa7LKUGCAqa9qqdb,0oOet2f43PA68X5RxKobEy,3W6xwT7LnBITpBcqdRq3lm,6CXEwIaXYfVJ84biCxqc9k,6ID2zdEFxXLChwiqQzf3ZA",Khabar Nahi (From Dostana),Musical Bond: Vishal Shekhar & Anvita Dutt,"Vishal-Shekhar,Shreya Ghoshal,Amanat Ali,Vishal Dadlani,Raja Hasan",04-06-2015,259120,45,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:25:23Z,"filmi,modern bollywood,classic pakistani pop,pakistani pop,sufi,rajasthani pop",0.622,0.758,7,-6.641,1,0.11,0.153,0,0.0622,0.436,90.951,4
0brUwLxgvZUEyddRDfcb2Z,"1wRPtKGflJrBx9BmLsSwlU,4YRxDV8wJFPHPTeXepOstw,2UwDJeoMqYers5Jmm75zm2",Janam Janam (From Dilwale),Arijit Singh - Ultimate Love Songs,"Pritam,Arijit Singh,Antara Mitra",05-02-2016,237896,51,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:25:28Z,"filmi,indian instrumental,modern bollywood",0.301,0.581,11,-7.324,0,0.0421,0.601,0,0.0757,0.235,132.049,3
6vGS2j6ou5AWu7wJYMQwuM,"61if35zz1W11GejEkxTLEQ,6X912it5oit8KiBQ1PeZ81,50d62dKJGBzhHcXMt1mzxV,0YAdoo4wIs3nTH0fOQaZns,1aYzQ62dSdbXhWrnyyjvWN,7FtuQ5LCrZa0813JkrBQe4,2qpBRQ66e1zdpzBVNklhSv",Nazrein Milaana Nazrein Churaana,Love Dose: Benny Dayal,"Benny Dayal,Satish Chakravarthy,Sayonara,Darshana,Svetha,Bhargavi Pillai,Chandralekha Annupamaa",05-12-2017,234858,43,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:26:41Z,"filmi,modern bollywood,tollywood",0.751,0.54,9,-7.942,1,0.0753,0.103,0.000224,0.102,0.9,110.015,4
4CKi5CijlpT7ljOgLN7ReX,3OLGltG8UPIea8sA4w0yg0,Jiya Dhadak Dhadak Jaye,Kalyug (Original Motion Picture Soundtrack),Rahat Fateh Ali Khan,09-12-2005,319480,49,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:27:32Z,"classic pakistani pop,filmi,modern bollywood,qawwali,sufi",0.69,0.533,0,-9.741,1,0.0342,0.157,0.0000602,0.121,0.399,119.924,4
7fyiYhn7STpHvT5g0lbncC,"1wRPtKGflJrBx9BmLsSwlU,4YRxDV8wJFPHPTeXepOstw",Ik Vaari Aa,Raabta,"Pritam,Arijit Singh",03-06-2017,274687,71,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:30:12Z,"filmi,indian instrumental,modern bollywood",0.512,0.752,4,-4.857,0,0.0534,0.305,0,0.708,0.428,127.965,4
0u8wprNfOdcWpUlWnfMcpP,"0L5GV6LN8SWWUWIdBbTLTZ,3OLGltG8UPIea8sA4w0yg0,0Yb0T3wUUNiIvHjqnfkbuH,0yRC5n90spXG0d3aiDQ0vB",Bol Na Halke Halke,Jhoom Barabar Jhoom,"Shankar-Ehsaan-Loy,Rahat Fateh Ali Khan,Mahalakshmi Iyer,Gulzar",15-05-2007,306834,70,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:30:16Z,"filmi,modern bollywood,classic pakistani pop,qawwali,sufi,classic bollywood",0.637,0.573,11,-6.69,0,0.0491,0.279,0.00000346,0.0617,0.704,90.017,4
6DIFabxrgpUa6MNknEAAIm,5rQoBDKFnd1n6BkdbgVaRL,Ban Ja Rani,Tumhari Sulu,Guru Randhawa,04-11-2017,225937,31,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:30:24Z,"filmi,modern bollywood",0.813,0.692,9,-4.718,0,0.0577,0.206,0,0.124,0.487,102.015,4
5EYZZvmNAH5VZCwuzYJqoA,"4YgUVg4p7xtMOrOS4GjiJZ,5cB4d4jPYjMT326sjihQ4m,4oVMLzAqW6qhRpZWt8fNw4,0e7Xsukwik0zDaqCcSvJTg",Chand Sifarish,Fanaa,"Jatin-Lalit,Shaan,Kailash Kher,Prasoon Joshi",12-04-2006,275931,72,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:30:31Z,"afghan pop,chutney,classic bollywood,filmi,modern bollywood,indian folk,sufi",0.829,0.665,2,-8.128,1,0.0868,0.242,0.0000175,0.123,0.861,122.043,4
78KKYDENYsw6jYfuEZsqJl,"1mYsTxnqsietFxj1OgoGbG,1dVygo6tRFXC8CSWURQJq2,0yRC5n90spXG0d3aiDQ0vB",Saathiya,Saathiya,"A.R. Rahman,Sonu Nigam,Gulzar",18-10-2002,357433,66,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:31:00Z,"filmi,modern bollywood,classic bollywood",0.462,0.457,1,-15.251,0,0.106,0.186,0,0.334,0.535,175.94,4
6FZrX6epdqcaQHx9LFRcuf,"61JrslREXq98hurYL2hYoc,4K6blSRoklNdpw4mzLxwfn",Tujhe Dekha To (From Dilwale Dulhania Le Jayenge),Diamonds Forever - Lata Mangeshkar,"Lata Mangeshkar,Kumar Sanu",28-02-2018,303960,51,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:40:26Z,"classic bollywood,filmi,lata,modern bollywood",0.512,0.479,4,-10.765,0,0.0378,0.765,0.0000179,0.0648,0.856,97.205,4
6TuPGbfbcWxITQnyMy04rU,"6Mv8GjQa7LKUGCAqa9qqdb,19MVxKZZdPj2X0F8pi0OCT,4xd7mLI7urqrxELaXhAvzw,6G2dxtT1uVQuzErBZsw7Ur,4GEyPR3J4DYvuTRuPJQ0CW",Jogi Mahi,Bachna Ae Haseeno,"Vishal-Shekhar,Sukhwinder Singh,Shekhar Ravjiani,Himani Kapoor,Anvita Dutt Guptan",05-07-2008,294551,52,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:41:19Z,"filmi,modern bollywood",0.702,0.843,5,-5.868,0,0.0846,0.375,0.000382,0.282,0.872,98.028,4
30yySOIXHZYx94sLAySy2j,"1mYsTxnqsietFxj1OgoGbG,2Q0ItURCGZd8c7JF8kbjvY,2qpBRQ66e1zdpzBVNklhSv",Dil Se Re,Dil Se (Original Motion Picture Soundtrack),"A.R. Rahman,Anuradha,Chandralekha Annupamaa",08-07-1998,405706,59,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:42:41Z,"filmi,odia bhajan",0.844,0.442,9,-16.54,1,0.0691,0.00882,0.000498,0.0879,0.436,105.986,4
0rxEPf4Y6uBmV3hkrV340a,"1bTROl5p3rGTpvKeWnGgrw,3OLGltG8UPIea8sA4w0yg0,3GdSQUH1BRtl9UrrtuwJlP",Isq Risk,Mere Brother Ki Dulhan,"Sohail Sen,Rahat Fateh Ali Khan,Irshad Kamil",09-08-2011,295079,67,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:42:59Z,"filmi,modern bollywood,classic pakistani pop,qawwali,sufi",0.846,0.634,10,-7.753,0,0.0432,0.122,0,0.146,0.944,104.964,4
1fzAokzOONl4XEPUFoammu,"3gBKY0y3dFFVRqicLnVZYz,4YRxDV8wJFPHPTeXepOstw",Agar Tum Saath Ho (From Tamasha),Loveholic Arijit Singh,"Alka Yagnik,Arijit Singh",15-04-2019,341054,58,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:44:03Z,"filmi,hare krishna,modern bollywood",0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,4
7cWnks0lsRtpAi87COOiXK,"6ohaQzKaXrobAL8paLSaxq,3OLGltG8UPIea8sA4w0yg0,5kPOMQZvgkAEnRZqwn9SYQ",O Re Piya,Aaja Nachle,"Salim?Sulaiman,Rahat Fateh Ali Khan,Jaideep Sahni",18-10-2007,379768,74,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:44:04Z,"filmi,indian folk,modern bollywood,classic pakistani pop,qawwali,sufi",0.586,0.532,11,-8.837,0,0.0328,0.779,0.000565,0.124,0.494,99.994,4
4r8JqkhpTb5tzSKKHnVJIJ,"5GnnSrwNCGyfAU4zuIytiS,4xd7mLI7urqrxELaXhAvzw,3wZBspj86lRk2XLf4gfnSE",Tujhe Bhula Diya,Anjaana Anjaani,"Mohit Chauhan,Shekhar Ravjiani,Shruti Pathak",19-08-2010,279429,72,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:44:06Z,"filmi,modern bollywood",0.644,0.423,11,-8.702,0,0.0324,0.464,0,0.11,0.509,131.903,4
6udC4b4jOSnHb9ItnXgKLR,"1mBydYMVBECdDmMfE2sEUO,0oOet2f43PA68X5RxKobEy,6k6dimE4a6OFnD0HWmkIUW",Saibo,Shor in the City (Original Motion Picture Soundtrack),"Sachin-Jigar,Shreya Ghoshal,Tochi Raina",28-03-2011,195253,77,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:44:10Z,"filmi,gujarati pop,modern bollywood",0.619,0.429,2,-7.867,1,0.028,0.738,0.0000135,0.136,0.545,90.058,4
18YHbIhrleUkKKj2DvEp79,"1wRPtKGflJrBx9BmLsSwlU,4fEkbug6kZzzJ8eYX6Kbbp",Zara Sa,Jannat (Original Motion Picture Soundtrack),"Pritam,KK",07-03-2008,303680,75,spotify:user:5uqhnr4tk0cfluweczwti1exv,2020-09-01T12:44:18Z,"filmi,indian instrumental,modern bollywood",0.468,0.91,11,-3.057,0,0.051,0.12,0.000304,0.271,0.694,163.842,4
